amount,hour,day_of_week,merchant_category,is_fraud
11.877048552351582,20,1,restaurant,0
63.474840087641304,9,1,retail,0
8.770657892657605,8,0,retail,0
13.354399668244735,13,2,restaurant,0
22.53791155658126,20,5,grocery,0
110.82228134183198,11,2,grocery,0
21.823122416036465,8,2,grocery,0
67.80757144246499,6,1,grocery,0
38.5332414665357,12,3,retail,0
316.0338914643067,11,6,restaurant,0
19.12083400126735,1,0,online,0
21.11985370682378,2,1,grocery,0
7.0630266218359035,14,1,restaurant,0
9.552908715638033,9,2,grocery,0
7.046985356252943,12,5,grocery,0
768.8929163090457,16,5,grocery,0
96.03848578450736,17,1,retail,0
7.385441660229603,9,1,grocery,0
19.3807375408012,6,0,travel,0
25.234833700029117,6,0,grocery,0
26.028126400522325,21,1,retail,0
171.0054146440305,16,4,online,0
40.83311422558387,22,3,restaurant,0
21.54976139441663,22,0,restaurant,0
31.839131249957575,20,4,restaurant,0
20.40042796287672,16,2,grocery,0
32.07841421131693,20,0,grocery,0
43.787311845717774,6,4,restaurant,0
54.19887232368793,22,4,restaurant,0
12.551092034936103,17,4,retail,0
26.814345524797773,11,2,online,0
30.694124383721288,14,4,restaurant,0
144.5515587007975,5,6,grocery,0
6.154335912897544,5,3,grocery,0
24.980383932495837,3,6,online,0
37.66020242615132,23,5,retail,0
3.3377403279094358,15,4,travel,0
63.37631570158881,11,3,restaurant,0
42.483850763378534,18,4,retail,0
29.756748677982834,15,2,restaurant,0
385.594175354013,7,6,travel,0
32.159944524235875,9,5,restaurant,0
215.35905004499037,22,2,restaurant,0
585.9498939397373,14,3,online,0
65.22291278756627,9,1,restaurant,0
25.62806677581881,10,0,restaurant,0
35.73927719232262,7,5,grocery,0
93.25200040360569,17,3,restaurant,0
2.3702579613741173,0,0,restaurant,0
12.253401479753999,7,1,restaurant,0
2.7472938668874796,7,4,restaurant,0
6.680343484741998,5,2,restaurant,0
7.378431159788419,15,2,restaurant,0
10.088098975674978,10,3,restaurant,0
22.237102237429355,14,5,grocery,0
6.012419219466087,1,2,grocery,0
26.69446750309036,3,4,online,0
42.00803011678213,23,3,grocery,0
38.48503264265248,16,4,online,0
199.58821691064747,11,5,travel,0
23.108353244323318,17,5,retail,0
133.1126502435772,13,2,grocery,0
12.312106002223512,5,2,online,0
60.672962917197275,22,5,restaurant,0
68.68542898241807,6,4,online,0
175.60709045317668,1,6,restaurant,0
383.9888411428557,3,6,restaurant,0
19.271154066352715,18,0,retail,0
5.024349546047898,9,3,restaurant,0
87.06801922590664,7,4,grocery,0
34.66062005611466,12,3,grocery,0
24.155956724671633,22,1,restaurant,0
91.01430352386053,19,5,grocery,0
23.540878497179023,23,0,online,0
40.20688429351734,22,3,retail,0
11.563706722080479,5,6,grocery,0
92.10805254985499,11,2,retail,0
6.057947944426408,0,6,grocery,0
74.45273300232647,10,6,grocery,0
62.76137592279096,21,0,online,0
94.19335560520634,0,4,grocery,0
9.504520582557383,0,0,grocery,0
8.588546298148422,18,4,retail,0
76.32775296200343,23,0,restaurant,0
255.35581705892272,5,3,restaurant,0
8.58282065132259,9,6,restaurant,0
137.61175720770171,12,3,grocery,0
281.95008367401,0,1,retail,0
3.884367673928548,13,3,restaurant,0
145.7222331343464,21,0,grocery,0
109.21701329834086,3,5,retail,0
10.925774502986078,8,1,restaurant,0
92.92570229055542,16,5,retail,0
44.071158550025125,6,6,retail,0
436.1369225284041,0,5,retail,0
143.30648070870126,17,3,retail,0
33.45720960022522,18,3,grocery,0
15.382736940627229,13,0,restaurant,0
11.99358608538231,1,5,grocery,0
41.5275597788162,10,4,restaurant,0
6.665634280690032,18,3,restaurant,0
93.22837997777121,19,2,grocery,0
68.05087307319522,18,2,retail,0
26.163889091014468,15,3,retail,0
18.552543416046312,2,4,grocery,0
516.2281366462181,17,3,retail,0
12.876334813560742,1,5,retail,0
133.70035825477308,21,5,retail,0
168.50516587221335,5,3,grocery,0
25.102321989134758,14,6,grocery,0
24.455378161483914,3,0,restaurant,0
144.37896100882145,21,5,online,0
165.43084659507022,18,4,grocery,0
5.60979619287286,5,1,online,1
45.79014210493866,23,0,grocery,0
6.786572132675744,15,5,travel,0
43.0026542831924,14,2,retail,0
12.862402170196214,12,4,online,0
115.36136072714899,17,2,retail,0
58.86989395539262,3,0,restaurant,0
1329.0669640209571,17,6,online,0
18.811784548793156,22,1,restaurant,0
55.94257978414993,20,0,online,0
32.95399821452064,0,0,online,0
4.8167887862400605,22,4,restaurant,0
10.128817383007522,23,2,restaurant,0
12.142666623469225,18,4,retail,0
5.307985700511033,6,4,restaurant,0
111.3251474759043,22,1,retail,0
0.8965880211707454,8,0,retail,0
31.258576646122147,17,6,online,0
316.85029150229707,19,6,grocery,0
16.042208000190996,10,2,retail,0
13.80801057167304,6,2,online,0
63.94245594635643,13,3,travel,0
43.51018509828077,4,0,online,0
23.864497692738716,10,6,retail,0
69.2997279716865,22,4,online,0
83.17736150156078,19,0,restaurant,0
53.22377433210541,17,5,retail,0
44.13642479658189,6,5,travel,0
39.43388362956277,18,3,restaurant,0
28.377842993258383,14,6,restaurant,0
55.36615666993031,17,3,grocery,0
12.336630402445886,8,1,online,0
4.895946019704033,19,1,grocery,0
1201.556025925043,9,3,grocery,0
91.79284801145276,6,0,restaurant,0
11.543056606769147,9,4,restaurant,0
7.707798718856764,8,0,grocery,0
88.11133867019917,2,3,retail,0
17.05063259834165,22,2,retail,0
72.69556323091084,23,6,retail,0
52.90817267881263,0,4,retail,0
131.00468553655088,8,3,travel,0
52.22532748418389,5,6,retail,0
18.70021370268682,21,6,restaurant,0
57.25410747988507,9,2,retail,0
11.54222796939602,14,4,retail,0
3.3682400508361576,18,0,grocery,0
18.446460903038325,4,1,online,0
31.35916404759404,18,6,grocery,0
45.668663635096046,5,1,retail,0
42.70239529635617,21,3,online,0
92.89797489427357,21,0,online,0
246.66638000388738,15,1,restaurant,0
58.44968384037438,1,1,restaurant,0
71.76681553041841,14,3,online,0
117.84580315372207,20,4,grocery,0
26.844159981845227,12,2,restaurant,0
18.61081156977685,19,6,grocery,0
34.08222620753499,22,1,grocery,0
35.438995376067545,7,0,retail,0
25.560685500194406,21,0,restaurant,0
5.943951711848844,10,5,travel,0
234.1954347102816,3,3,restaurant,0
17.66718234702229,5,4,travel,0
20.562347295072797,9,0,grocery,0
18.810611171389407,7,5,retail,0
2.9423054545131793,20,6,restaurant,0
5.263305903714947,20,0,grocery,0
63.55830253687955,7,1,grocery,0
82.35063704061403,12,5,grocery,0
33.05106995641246,19,1,restaurant,0
126.91148738115126,7,6,restaurant,0
29.465692461218612,10,5,grocery,0
18.36810071738944,6,5,retail,0
13.679191873334796,21,3,grocery,0
187.26365148896932,6,3,retail,0
18.084325916142053,19,0,travel,0
17.45593372287578,21,3,grocery,0
7.229976848557287,20,0,restaurant,0
13.14487728605343,15,2,grocery,0
46.48343165408088,8,5,retail,0
12.050195017714591,7,3,grocery,0
74.10805004949636,18,5,online,0
7.501387730300386,0,0,grocery,0
73.6646919551913,5,6,restaurant,0
79.78973787958105,0,0,online,0
23.165048499745733,1,1,retail,0
296.2523592872129,12,1,restaurant,0
130.59196987975113,10,4,restaurant,0
1.77031090246295,18,4,grocery,0
46.40717213215385,14,0,grocery,0
88.63959176391226,20,1,online,0
32.13570282207021,0,5,travel,0
113.16818001423105,0,0,retail,0
253.1700123240421,19,5,grocery,0
11.92112789098314,8,5,retail,0
15.583625573855395,1,2,retail,0
12.78858020584202,2,5,online,0
253.95282861343745,5,6,retail,0
64.7435666901088,18,1,restaurant,0
64.50387885008246,3,4,online,0
103.39697597593397,8,0,restaurant,0
31.528722562986484,22,4,grocery,0
121.89725763713854,16,3,online,0
10.159551100811912,0,1,retail,0
111.3111579303465,8,2,online,0
16.12246388747495,5,2,grocery,0
76.77205713382573,23,2,online,0
41.09444611643428,21,6,retail,0
19.296455654951664,3,1,grocery,0
62.62539046507872,17,0,retail,0
163.45190912093798,15,5,restaurant,0
61.17872451500401,22,5,grocery,0
41.45168450290468,21,2,grocery,0
61.75843063960238,13,6,grocery,0
16.37018471803956,23,4,retail,0
16.086044024914276,12,4,grocery,0
95.33300374981964,18,2,online,0
5.80389034198179,16,6,retail,0
21.456899931007904,8,1,grocery,0
6.188133001227293,9,6,retail,0
20.753516997497503,22,1,restaurant,0
70.30818059239647,0,4,online,1
4.760854980547619,22,0,restaurant,0
11.89128077920698,8,4,grocery,0
33.40194595093494,6,2,retail,0
2.445169178729521,13,1,grocery,0
31.84136728069545,3,2,grocery,0
60.46242236943124,4,4,grocery,0
46.342265721448875,19,1,grocery,0
77.39709542147916,21,1,retail,0
9.04963121248726,14,4,online,0
116.56494106131937,16,3,retail,0
30.510062605189102,21,2,online,0
25.43124069319488,18,1,retail,0
547.7524202869679,1,3,restaurant,1
3.0836985384664812,21,0,grocery,0
49.37694062005759,2,0,online,1
127.11902024659216,5,3,grocery,0
32.59094332130011,3,2,retail,0
47.19726418573665,17,1,online,0
30.302571099572972,0,1,grocery,0
311.7796945384477,4,6,online,1
64.2632510992812,5,1,retail,0
25.383017974406176,1,1,retail,0
14.99346789563743,0,2,online,0
53.38407390138361,23,2,retail,0
26.61319909696045,7,1,online,0
179.16760258854825,3,6,grocery,0
38.979157565552676,15,6,online,0
49.57731980194147,0,3,travel,0
3.183803351274857,3,1,grocery,0
6.920532153304644,21,6,online,0
5.453341042998497,17,6,restaurant,0
2.7099293019771213,23,5,grocery,0
48.46994492080388,18,1,retail,0
47.307680743665294,14,6,online,0
8.879541339733548,22,4,retail,0
9.80924057521553,4,1,grocery,0
26.745655579874853,3,4,retail,0
12.125189708225427,7,3,grocery,0
11.267273737342979,14,4,grocery,0
6.702767197825355,8,4,online,0
45.87958750114557,6,5,restaurant,0
24.808883397985177,22,5,retail,0
193.87329185331765,8,4,grocery,0
59.8583825227956,19,5,online,0
163.10089448703806,6,3,restaurant,0
30.716042750678234,9,0,retail,0
93.58838023644263,23,1,grocery,0
22.689486933111844,2,3,retail,0
42.185914502149615,20,3,travel,0
27.764987222551838,4,6,restaurant,0
11.853180061577152,8,3,restaurant,0
19.915302012053132,21,2,retail,0
74.81147860744419,3,5,retail,0
14.793462372991915,21,1,grocery,0
133.7264776919654,0,4,online,0
26.07885768006456,1,1,online,0
165.77246535922959,23,2,restaurant,0
10.500458282106727,12,4,grocery,0
22.330415852062877,3,1,retail,0
19.81148473848113,12,3,restaurant,0
21.1024515984512,10,6,online,0
243.9061538082509,7,2,retail,0
26.469291380714413,17,4,online,0
182.10895189031777,13,5,grocery,0
8.871703424830363,15,0,restaurant,0
43.59269654321594,13,3,restaurant,0
17.485950400833286,19,1,online,0
101.78004586373395,10,0,grocery,0
36.00454294154413,11,2,online,0
9976.504459202892,2,4,online,1
144.4204138324173,9,5,online,0
51.628473810389885,11,5,grocery,0
125.8588657730624,8,1,online,0
27.428159533896377,2,3,grocery,0
199.275060472982,23,2,restaurant,0
29.675462651496062,10,0,retail,0
32.16164164832851,5,1,restaurant,0
186.7708276663586,14,1,retail,0
30.68489489241047,3,4,retail,0
9.739973525859288,21,1,grocery,0
9.040394000172826,10,2,retail,0
82.41312303296606,7,1,retail,0
314.8684633878244,11,2,grocery,0
77.62730996209534,19,4,restaurant,0
59.18404417113966,22,2,travel,0
232.27175144925508,10,4,online,0
0.6773813924268245,5,6,retail,0
70.33126954739203,20,6,retail,0
370.94904087158915,8,3,restaurant,0
20.655743683411405,10,5,retail,0
21.112582844214977,11,3,grocery,0
9.799113507519703,4,5,online,0
330.5344791682616,23,4,online,0
11.005868983479848,3,3,grocery,0
12.059033435273063,16,1,restaurant,0
15.225167774971553,22,4,retail,0
122.1503314771568,4,3,restaurant,0
90.00050824889088,16,5,grocery,0
14.667414409948487,0,4,grocery,0
6.1769992187572305,19,3,retail,0
14.152791442302288,0,2,online,0
20.123326272131994,7,4,online,0
4.630287702652666,15,3,online,0
36.66558402264775,1,6,retail,0
130.0837984468745,0,1,retail,0
32.364216523326654,21,6,grocery,0
14.294216602556896,2,2,retail,0
87.83275919448408,3,4,online,0
99.66011854859816,23,2,restaurant,1
31.903932579756457,3,5,restaurant,0
41.223201321310654,15,0,retail,0
139.2530996985915,10,6,online,0
11.616734542085696,17,1,retail,0
36.13336328273996,4,3,restaurant,0
52.71213932580514,16,0,online,0
57.54105999369017,1,5,retail,0
22.116759410814367,18,2,online,0
67.3684603110805,22,1,grocery,0
227.94262844869513,2,0,restaurant,0
29.085309296408468,22,0,grocery,0
9.112299809742431,2,3,grocery,0
843.8667501178817,12,4,online,0
278.76609781934445,18,1,restaurant,0
14.608724261412592,21,6,retail,0
13.236469435972447,21,2,grocery,0
25.44180620548679,21,6,online,0
95.32333364902775,0,2,retail,0
9.254665161992339,5,5,grocery,0
89.27368726984268,6,2,retail,0
18.616312725765212,20,5,travel,0
31.09334837689935,0,5,grocery,0
73.43316086060877,23,3,restaurant,0
20.134673717379776,4,4,retail,0
17.00364030987997,2,2,grocery,0
175.51367511187402,9,5,online,0
2.425763733177528,23,6,online,0
12.5440108490718,13,5,retail,0
35.93410063646885,13,4,online,0
28.75506949837951,4,0,grocery,0
47.885595553086844,0,5,online,0
131.41559984881897,11,6,travel,0
75.47765417739181,2,6,online,1
23.813132978234847,20,6,restaurant,0
54.86302131735348,0,4,retail,0
10.805750532216935,17,5,travel,0
22.387875828464775,1,5,retail,0
7.408738498089547,3,4,retail,0
21.41860649426755,22,2,grocery,0
48.605579117346885,1,6,online,0
17.554324767881624,21,3,retail,0
18.359105669185997,10,3,restaurant,0
1.546107504179237,16,5,restaurant,0
43.84311223787706,21,5,restaurant,0
5.503312348823392,16,3,retail,0
59.87578972472847,19,4,grocery,0
73.36223631668513,19,2,retail,0
137.61958035814445,6,4,grocery,0
21.886611083613225,14,4,grocery,0
94.5188549723737,1,1,online,1
175.8707869494618,3,3,grocery,0
64.8287084910207,20,4,grocery,0
13.699564840908574,7,0,grocery,0
105.78314839734615,12,5,grocery,0
5.51325199641506,12,1,grocery,0
32.638522501876935,15,6,grocery,0
17.953893933202554,22,4,grocery,0
56.09126859740295,12,4,restaurant,0
48.59057611180643,14,6,restaurant,0
5.615145223712561,15,5,grocery,0
199.38809941723986,13,1,online,0
78.72859859135082,0,3,grocery,0
35.25862529677593,10,0,grocery,0
33.24877378599351,3,5,travel,1
49.25552605758961,15,2,retail,0
10.200215792348565,19,0,grocery,0
18.835737448263377,23,4,restaurant,0
75.76597901938854,4,4,grocery,0
11.553855299235973,2,3,restaurant,0
93.93076853466891,10,2,restaurant,0
80.57757150370593,23,3,grocery,0
13.424450590183131,10,6,restaurant,0
1121.5730049672218,1,2,restaurant,0
97.56104709040245,1,1,online,0
48.87912067429058,21,6,restaurant,0
37.83956507605314,2,5,restaurant,0
207.2989826266065,17,5,online,0
32.12946685966554,12,6,grocery,0
76.5869407730354,19,4,grocery,0
11.412127276491843,10,6,grocery,0
15.789502240015592,20,6,retail,0
34.89060524813226,21,6,travel,0
17.95964428214462,23,1,online,0
14.169227650097481,6,2,grocery,0
15.973281974763735,16,2,grocery,0
28.24282673152002,21,1,online,0
9.130072261422281,22,4,restaurant,0
24.35127712955443,22,1,grocery,0
6.532538793857214,18,6,travel,0
14.418447825778845,19,1,retail,0
74.69778079294933,19,5,retail,0
18.61639099121353,14,2,grocery,0
3.7869097839877157,21,5,travel,0
43.58860098836352,9,5,retail,0
25.110757042812352,1,4,retail,0
122.79645420928128,19,4,online,0
22.56010254590832,9,3,retail,0
8.274271739670647,23,5,online,0
62.325937389189676,15,6,grocery,0
383.0481361726663,18,1,retail,0
45.71977634067353,23,6,retail,0
28.289526264598763,7,6,restaurant,0
10.578841700011623,21,1,retail,0
25.5194960255013,8,1,online,0
23.13660263560392,6,2,online,0
42.01691270216207,4,2,restaurant,0
74.30419091058617,13,5,restaurant,0
63.56304390963618,21,2,retail,0
24.85035960384913,21,3,grocery,0
40.438501035887235,3,0,online,0
37.477528406318484,8,6,restaurant,0
12.563795824440316,15,3,retail,0
26.45187949499647,1,2,restaurant,0
88.458469661045,13,1,restaurant,0
16.081453793020394,6,3,retail,0
64.71495347845241,11,2,restaurant,0
145.9569638715351,13,4,retail,0
209.5707901661793,8,3,online,0
50.97681681175866,6,2,restaurant,0
69.66419900186094,11,5,grocery,0
22.07888864356618,9,4,retail,0
10.71922228553645,19,0,grocery,0
114.2290923839881,0,6,online,1
5.264457323449646,17,5,grocery,0
18.729795761644866,0,1,retail,0
240.89007815242203,16,5,retail,0
65.52118590114405,16,0,online,0
9.653279816796001,2,2,restaurant,0
193.49305666939426,2,5,online,0
20.494285959294473,4,0,online,0
49.1315469025979,17,3,retail,0
16.260788764605863,15,0,online,0
5.995438198329991,23,4,restaurant,0
96.30853601970502,22,3,online,0
181.87994325355737,9,1,travel,0
4.763276896902509,8,2,grocery,0
366.98022523529113,8,1,restaurant,0
3.355601136062493,1,6,restaurant,0
13.017391316640987,2,2,grocery,0
13.104418531128047,9,4,online,0
63.13793821668447,19,5,grocery,0
8.935658040497655,13,5,online,0
20.186724507068412,11,4,retail,0
15.038273760583849,22,3,online,0
52.463728110330806,9,1,restaurant,0
380.93842506514767,14,1,grocery,0
36.8025912300133,20,0,retail,0
36.508098272834246,17,1,grocery,0
11.698302445476665,2,0,online,0
21.298966877062057,10,4,grocery,0
66.73395023100629,2,0,restaurant,0
4.810527605802829,12,6,retail,0
106.73775627062486,4,1,online,0
116.37075382702439,0,5,grocery,0
7.843179585599817,12,3,travel,0
11.371399232524116,22,6,grocery,0
9.306814606865784,8,0,travel,0
32.63031815139608,9,6,online,0
26.513520471339422,1,1,retail,0
2.5954868795328956,9,4,retail,0
42.520529669707486,8,0,grocery,0
16.29760203038995,7,4,grocery,0
67.08635350310854,19,5,restaurant,0
4.34608309715653,7,5,restaurant,0
6.3978887118229215,7,3,retail,0
19.740045056691155,4,4,retail,0
22.53476810781762,22,1,grocery,0
20.322684121793127,21,3,restaurant,0
32.33330858557274,21,6,restaurant,0
4.7445297943640385,2,1,grocery,0
59.09967732900593,3,3,restaurant,0
96.92065627505413,12,3,retail,0
16.627853146630258,19,4,retail,0
73.31136015914963,4,0,grocery,0
47.12196617902068,23,3,online,0
21.953815668525657,18,4,grocery,0
60.5422405469868,8,0,retail,0
103.23745823120964,13,1,grocery,0
30.513126363419875,15,6,restaurant,0
298.59062509915776,15,6,restaurant,0
127.12367459765868,2,5,retail,0
46.28536548655919,20,4,retail,0
48.27700670920739,22,3,restaurant,0
3.9146318270215255,7,5,retail,0
63.65633705159027,5,1,retail,0
52.23334913680284,20,2,grocery,0
88.35118038814952,21,0,grocery,0
106.831076560108,21,4,restaurant,0
6.790007623329189,21,4,online,0
75.074682749168,18,1,retail,0
24.3873275704117,4,2,grocery,0
63.12746166698313,17,0,online,0
20.69201509263633,3,0,travel,0
6.009397059239478,2,0,retail,0
39.312074611794706,17,6,retail,0
211.20361176351355,5,5,retail,1
47.764933039041054,13,4,online,0
20.262893555791486,18,0,grocery,0
18.547346592376176,8,4,retail,0
10.006972003751292,23,1,grocery,0
112.62275792368719,12,0,online,0
44.34532710583805,18,3,retail,0
159.5297283819279,8,0,restaurant,0
69.81760983353146,14,2,grocery,0
107.68703333146524,9,0,retail,0
51.9788872657303,11,4,retail,0
52.64587991931327,11,3,restaurant,0
4.106987153105784,12,6,retail,0
15.781174234450281,15,2,grocery,0
142.98860585538887,13,4,grocery,0
41.69025690012761,8,0,restaurant,0
9.907364298795382,5,1,online,0
42.03136021535727,6,1,restaurant,0
13.186359505937599,2,6,retail,0
1454.5736046228715,21,0,grocery,0
121.63659778202137,5,5,online,0
31.070388159126477,12,3,grocery,0
305.65226099361786,9,6,restaurant,0
36.327963732526385,22,5,restaurant,0
61.53930038340977,3,2,retail,0
44.73489646205399,9,6,online,0
225.48321791618997,22,0,grocery,0
6.494651241289808,10,5,grocery,0
27.309719284241122,2,5,restaurant,0
358.68927136242405,5,4,grocery,0
75.54179962521157,7,1,retail,0
228.27180060650159,11,4,retail,0
58.88287983477421,23,6,travel,0
104.2678734698065,13,0,grocery,0
152.36507563773094,8,5,retail,0
180.0291632271842,2,0,online,0
140.42328488537393,17,1,restaurant,0
81.12033240445959,22,0,retail,0
19.09349661994562,17,2,grocery,0
9.821782818156827,3,6,retail,0
124.16312159950624,16,2,online,0
9.350196934225403,2,4,grocery,0
43.508308572593386,15,6,restaurant,0
65.66101747258463,7,2,grocery,0
2.0557224933619294,20,4,grocery,0
16.177278465951748,2,0,online,0
23.271737996224672,21,1,retail,0
55.635598492878565,17,0,retail,0
82.14109818105771,13,0,online,0
22.605874317543897,1,1,retail,0
14.967126692163953,4,4,online,0
153.75461430702654,15,5,grocery,0
21.127151603281828,5,6,retail,0
54.75457252809302,4,4,grocery,0
66.25919371981196,7,4,online,0
399.53966510560525,3,6,restaurant,0
10.40464472732773,16,0,grocery,0
331.7696830993315,1,2,grocery,0
261.82848740557796,17,0,restaurant,0
43.15076927450253,15,3,online,0
24.989489489608594,14,1,restaurant,0
20.877076633274974,15,0,grocery,0
57.732585510277936,18,6,online,0
45.089020294858436,7,2,retail,0
41.51982039998546,5,4,retail,0
22.4504212097879,19,6,retail,0
90.27228884004177,20,6,restaurant,0
6.857459020063777,18,2,retail,0
21.252352534477787,7,2,grocery,0
15.968392966012223,9,6,grocery,0
725.1614944348316,17,4,grocery,0
57.0713721883119,19,1,restaurant,0
194.77565706564098,9,4,retail,0
6.857919792899081,6,2,restaurant,0
48.80450279295274,1,5,retail,0
55.84242481633853,3,4,travel,1
15.154513307307205,21,4,restaurant,0
1517.896344776359,3,4,travel,1
5.632114490386535,4,1,grocery,0
25.779973112103043,16,0,retail,0
77.02372568290991,14,3,restaurant,0
27.316659157530566,7,1,retail,0
109.3657551543634,7,0,grocery,0
51.53169752235137,2,1,online,0
30.497330179922464,8,0,travel,0
81.38077520367688,1,5,restaurant,0
19.170115244899993,11,4,retail,0
67.4725946035237,1,5,retail,0
17.75601539156194,11,4,retail,0
69.08438207657176,19,5,retail,0
19.17178242209713,8,4,restaurant,0
31.207034945368367,22,6,online,0
18.796708243091583,10,0,travel,0
183.6064084361769,19,3,retail,0
158.41343480214434,3,3,online,0
11.933596594699562,20,1,retail,0
6.0295969285157005,17,0,restaurant,0
18.48917649427988,22,2,retail,0
11.491953362827534,9,6,online,0
30.062552698944515,6,4,online,0
99.75306933676849,23,2,grocery,0
116.11165701064229,15,3,grocery,0
14.75838286100424,11,0,retail,0
6.545061269265581,6,6,retail,0
24.629149760727103,21,1,restaurant,0
167.55094778485133,9,1,restaurant,0
9.54892805985638,18,3,restaurant,0
10.280327411551882,6,2,grocery,0
16.17919662941022,8,4,grocery,0
28.895742434344996,3,6,restaurant,0
224.3777173898806,7,6,online,0
4.638379831777501,19,5,online,0
345.0438928696121,1,6,grocery,0
3.723621502312027,20,4,online,0
22.1588378091122,1,5,retail,0
66.58184085291033,6,0,grocery,0
26.919341385341607,1,4,retail,0
27.332426030630508,1,4,online,0
17.931181637867997,13,3,online,0
20.988103652186926,20,6,online,0
59.90577185423443,9,3,retail,0
27.032849570089184,17,6,grocery,0
107.06613489449943,17,2,restaurant,0
31.56624154317451,18,1,retail,0
0.9719349879369318,13,0,grocery,0
96.6519910399699,1,1,online,0
23.000794653120987,5,6,grocery,0
199.12362698084334,20,2,retail,0
31.113887873253248,10,4,restaurant,0
293.4403280664818,20,5,retail,0
7.3140277015525195,10,0,retail,0
30.924557203493222,2,2,online,0
98.74119148222753,23,3,grocery,0
50.83245791130398,7,2,retail,0
26.215825225417685,21,6,online,0
12.402345412191599,13,2,retail,0
7.481956971471025,20,6,retail,0
322.8928130786438,10,3,restaurant,0
53.2479133790437,14,1,grocery,0
9.056757868625487,21,6,restaurant,0
16.824769519376094,0,0,online,0
19.524868382624994,1,0,restaurant,0
5.516746399302166,18,4,travel,0
16.267558576616164,22,1,retail,0
42.078314041930795,1,4,restaurant,0
124.84594150496423,15,3,travel,0
4.354431433370546,9,5,restaurant,0
22.68446659536809,23,2,restaurant,0
739.1425278889067,0,6,grocery,0
285.2795099197674,23,5,restaurant,0
54.5431403906537,14,1,online,0
7.159461009627203,23,6,restaurant,0
21.262636117455497,20,5,retail,0
7.443670824296713,18,5,retail,0
28.911699407292993,13,5,online,0
90.99065349690186,1,1,restaurant,0
46.949683720218175,7,4,restaurant,0
12.417543097534553,12,6,online,0
2.7223121004825295,6,4,restaurant,0
5.4311948934047,20,3,restaurant,0
47.8891055676082,15,2,online,0
32.75505181331224,23,6,grocery,0
21.472841102791197,16,2,grocery,0
1406.2072028519754,23,2,online,1
52.66249202590255,3,4,grocery,0
53.72774182412014,8,4,restaurant,0
17.3713985221397,16,2,restaurant,0
23.632033634350815,9,5,grocery,0
103.934818836094,23,2,grocery,0
2.4991029904671924,14,2,retail,0
25.385650779676382,3,0,online,0
244.85566974198056,8,5,grocery,0
11.377282253430092,14,5,grocery,0
55.08515352376774,15,2,retail,0
505.5968914162886,5,0,restaurant,0
20.416041877210553,5,6,retail,0
46.55774036116961,6,2,grocery,0
4.012893757261424,9,6,retail,0
1178.582669702208,0,4,travel,1
61.35578241389971,18,2,retail,0
20.401773719597802,7,4,online,0
100.51814628603735,20,5,retail,0
121.86862130367687,7,4,restaurant,0
25.220799741344308,0,3,grocery,0
28.689450937613405,16,2,retail,0
1429.8119918675905,17,6,grocery,0
72.44063377432454,11,4,restaurant,0
77.86512142069385,10,0,retail,0
11.917470000137467,3,3,grocery,0
56.26631726071605,8,3,grocery,0
54.83464679002297,1,2,restaurant,0
13.949642981138261,0,5,grocery,0
3.9682767680020445,21,6,retail,0
286.0018393263025,17,5,online,0
13.622479014097653,14,0,grocery,0
3.9088733727330753,11,5,restaurant,0
103.91896345455955,22,5,grocery,0
33.142597308448806,22,4,retail,0
8.247930933634555,11,6,restaurant,0
19.110455854187435,4,2,grocery,0
46.976843169789,8,4,restaurant,0
5.576014365122673,15,1,retail,0
400.253293429123,6,5,online,0
16.288614857352535,5,2,online,0
41.99258017409576,19,4,restaurant,0
49.25645544666109,4,6,retail,0
45.06653299232261,1,4,travel,0
127.49953844018069,7,6,grocery,0
51.832546960378004,1,4,restaurant,0
630.4035487518527,1,1,grocery,0
10.817384416330032,7,6,restaurant,0
13.821062805728982,6,2,retail,0
63.21282393515366,22,6,retail,0
29.66455121096147,2,4,retail,0
43.85239543331127,22,6,restaurant,0
137.11019311514283,0,6,retail,0
25.32623515617661,5,6,grocery,0
41.90851921439243,13,6,restaurant,0
54.3441576214572,9,2,retail,0
33.67363376558558,10,4,retail,0
97.78122728295618,15,6,retail,0
71.54571065813595,15,0,restaurant,0
122.51336979641458,13,2,retail,0
104.64561723143993,13,2,restaurant,0
18.793128670266547,14,3,retail,0
40.69915000173612,7,1,restaurant,0
46.9525180689419,21,1,restaurant,0
23.952141224582707,8,4,grocery,0
60.478037369330345,19,0,grocery,0
26.545313014250365,6,5,restaurant,0
70.6014529499737,22,1,retail,0
54.543808449865885,1,4,travel,0
92.60754746010474,15,4,grocery,0
185.12151435795928,12,3,retail,0
118.92006285894357,13,6,restaurant,0
3713.6534478117733,23,1,online,1
55.71642307572976,9,4,grocery,0
105.97923332491182,23,3,retail,0
47.3086487706201,14,6,grocery,0
2.5021234377743498,16,5,restaurant,0
21.318315654404266,12,5,restaurant,0
71.17395668985931,14,4,online,0
19.637015975650435,21,2,restaurant,0
180.73371244012506,4,0,online,0
28.39133018597243,11,1,grocery,0
245.64989659879063,1,3,grocery,0
1.2852424447946107,4,4,retail,0
35.2699611187409,21,6,grocery,0
10.2364273472259,7,6,grocery,0
392.21650738751947,4,1,restaurant,0
44.87129522075396,18,1,restaurant,0
25.968209347746594,16,5,retail,0
29.856261104968347,8,0,grocery,0
109.7213294861738,0,3,grocery,1
